citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Viviana Waichman A. (2007) 'Do farmers understand the information displayed on pesticide product labels? A key question to reduce pesticides exposure and risk of poisoning in the Brazilian Amazon'. Crop Protection. https://doi.org/10.1016/j.cropro.2006.05.011,10.1016/j.cropro.2006.05.011,Do farmers understand the information displayed on pesticide product labels? A key question to reduce pesticides exposure and risk of poisoning in the Brazilian Amazon,2007-04-01,Crop Protection,10.1016/j.cropro.2006.05.011,2-s2.0-33846393458,33846393458,119,https://api.elsevier.com/content/abstract/scopus_id/33846393458
"Bhatia R. (2007) 'Direct and indirect economic impacts of the Bhakra multipurpose dam, India'. Irrigation and Drainage. https://doi.org/10.1002/ird.315",10.1002/ird.315,"Direct and indirect economic impacts of the Bhakra multipurpose dam, India",2007-04-01,Irrigation and Drainage,10.1002/ird.315,2-s2.0-34247205265,34247205265,16,https://api.elsevier.com/content/abstract/scopus_id/34247205265
Nassar N. (2007) 'Cassava improvement: Challenges and impacts'. Journal of Agricultural Science. https://doi.org/10.1017/s0021859606006575,10.1017/s0021859606006575,Cassava improvement: Challenges and impacts,2007-04-01,Journal of Agricultural Science,10.1017/s0021859606006575,2-s2.0-33847390777,33847390777,79,https://api.elsevier.com/content/abstract/scopus_id/33847390777
Gaughan D.J. (2007) 'Potential mechanisms of influence of the Leeuwin Current eddy system on teleost recruitment to the Western Australian continental shelf'. Deep Sea Research Part II Topical Studies in Oceanography. https://doi.org/10.1016/j.dsr2.2006.06.005,10.1016/j.dsr2.2006.06.005,Potential mechanisms of influence of the Leeuwin Current eddy system on teleost recruitment to the Western Australian continental shelf,2007-04-01,Deep Sea Research Part II Topical Studies in Oceanography,10.1016/j.dsr2.2006.06.005,2-s2.0-34547141734,34547141734,18,https://api.elsevier.com/content/abstract/scopus_id/34547141734
Lluch-Cota S.E. (2007) 'The Gulf of California: Review of ecosystem status and sustainability challenges'. Progress in Oceanography. https://doi.org/10.1016/j.pocean.2007.01.013,10.1016/j.pocean.2007.01.013,The Gulf of California: Review of ecosystem status and sustainability challenges,2007-04-01,Progress in Oceanography,10.1016/j.pocean.2007.01.013,2-s2.0-33947393636,33947393636,259,https://api.elsevier.com/content/abstract/scopus_id/33947393636
Čech M. (2007) 'Impact of flood on distribution of bathypelagic perch fry layer along the longitudinal profile of large canyon-shaped reservoir'. Journal of Fish Biology. https://doi.org/10.1111/j.1095-8649.2007.01373.x,10.1111/j.1095-8649.2007.01373.x,Impact of flood on distribution of bathypelagic perch fry layer along the longitudinal profile of large canyon-shaped reservoir,2007-04-01,Journal of Fish Biology,10.1111/j.1095-8649.2007.01373.x,2-s2.0-34247263309,34247263309,25,https://api.elsevier.com/content/abstract/scopus_id/34247263309
Megrey B.A. (2007) 'North Pacific basin-scale differences in lower and higher trophic level marine ecosystem responses to climate impacts using a nutrient-phytoplankton-zooplankton model coupled to a fish bioenergetics model'. Ecological Modelling. https://doi.org/10.1016/j.ecolmodel.2006.08.018,10.1016/j.ecolmodel.2006.08.018,North Pacific basin-scale differences in lower and higher trophic level marine ecosystem responses to climate impacts using a nutrient-phytoplankton-zooplankton model coupled to a fish bioenergetics model,2007-03-24,Ecological Modelling,10.1016/j.ecolmodel.2006.08.018,2-s2.0-33847080711,33847080711,39,https://api.elsevier.com/content/abstract/scopus_id/33847080711
Feng L. (2007) 'Exploring options to grow rice using less water in northern China using a modelling approach. I. Field experiments and model evaluation'. Agricultural Water Management. https://doi.org/10.1016/j.agwat.2006.10.006,10.1016/j.agwat.2006.10.006,Exploring options to grow rice using less water in northern China using a modelling approach. I. Field experiments and model evaluation,2007-03-16,Agricultural Water Management,10.1016/j.agwat.2006.10.006,2-s2.0-33846236818,33846236818,140,https://api.elsevier.com/content/abstract/scopus_id/33846236818
Lal R. (2007) 'Managing soils for food security and climate change'. Journal of Crop Improvement. https://doi.org/10.1300/j411v19n01_03,10.1300/j411v19n01_03,Managing soils for food security and climate change,2007-03-15,Journal of Crop Improvement,10.1300/j411v19n01_03,2-s2.0-34247474708,34247474708,5,https://api.elsevier.com/content/abstract/scopus_id/34247474708
Abele S. (2007) 'Bacterial wilt and drought stresses in banana production and their impact on economic welfare in Uganda: Implications for banana research in East African Highlands'. Journal of Crop Improvement. https://doi.org/10.1300/j411v19n01_09,10.1300/j411v19n01_09,Bacterial wilt and drought stresses in banana production and their impact on economic welfare in Uganda: Implications for banana research in East African Highlands,2007-03-15,Journal of Crop Improvement,10.1300/j411v19n01_09,2-s2.0-34247483432,34247483432,25,https://api.elsevier.com/content/abstract/scopus_id/34247483432
Schöngart J. (2007) 'Forecasting the flood-pulse in Central Amazonia by ENSO-indices'. Journal of Hydrology. https://doi.org/10.1016/j.jhydrol.2006.11.005,10.1016/j.jhydrol.2006.11.005,Forecasting the flood-pulse in Central Amazonia by ENSO-indices,2007-03-08,Journal of Hydrology,10.1016/j.jhydrol.2006.11.005,2-s2.0-33847422274,33847422274,93,https://api.elsevier.com/content/abstract/scopus_id/33847422274
Steele K.A. (2007) 'Field evaluation of upland rice lines selected for QTLs controlling root traits'. Field Crops Research. https://doi.org/10.1016/j.fcr.2006.11.002,10.1016/j.fcr.2006.11.002,Field evaluation of upland rice lines selected for QTLs controlling root traits,2007-03-05,Field Crops Research,10.1016/j.fcr.2006.11.002,2-s2.0-33846206452,33846206452,121,https://api.elsevier.com/content/abstract/scopus_id/33846206452
Kurukulasuriya P. (2007) 'Application of the Ricardian technique to estimate the impact of climate change on smallholder farming in Sri Lanka'. Climatic Change. https://doi.org/10.1007/s10584-005-9021-2,10.1007/s10584-005-9021-2,Application of the Ricardian technique to estimate the impact of climate change on smallholder farming in Sri Lanka,2007-03-01,Climatic Change,10.1007/s10584-005-9021-2,2-s2.0-33846912772,33846912772,64,https://api.elsevier.com/content/abstract/scopus_id/33846912772
Khandker S. (2007) 'Coping with flood: Role of institutions in Bangladesh'. Agricultural Economics. https://doi.org/10.1111/j.1574-0862.2007.00196.x,10.1111/j.1574-0862.2007.00196.x,Coping with flood: Role of institutions in Bangladesh,2007-03-01,Agricultural Economics,10.1111/j.1574-0862.2007.00196.x,2-s2.0-33847055167,33847055167,54,https://api.elsevier.com/content/abstract/scopus_id/33847055167
Swain D.K. (2007) 'Developing ORYZA 1N for medium- and long-duration rice: Variety selection under nonwaterstress conditions'. Agronomy Journal. https://doi.org/10.2134/agronj2006.0204,10.2134/agronj2006.0204,Developing ORYZA 1N for medium- and long-duration rice: Variety selection under nonwaterstress conditions,2007-03-01,Agronomy Journal,10.2134/agronj2006.0204,2-s2.0-34248596796,34248596796,11,https://api.elsevier.com/content/abstract/scopus_id/34248596796
"Spaling H. (2007) 'Environmental assessment after the 2004 tsunami: A case study, lessons and prospects'. Impact Assessment and Project Appraisal. https://doi.org/10.3152/146155107x190622",10.3152/146155107x190622,"Environmental assessment after the 2004 tsunami: A case study, lessons and prospects",2007-03-01,Impact Assessment and Project Appraisal,10.3152/146155107x190622,2-s2.0-34247131351,34247131351,17,https://api.elsevier.com/content/abstract/scopus_id/34247131351
"Bharathi M.J. (2007) 'Microbial keratitis in South India: Influence of risk factors, climate, and geographical variation'. Ophthalmic Epidemiology. https://doi.org/10.1080/09286580601001347",10.1080/09286580601001347,"Microbial keratitis in South India: Influence of risk factors, climate, and geographical variation",2007-03-01,Ophthalmic Epidemiology,10.1080/09286580601001347,2-s2.0-34247616006,34247616006,279,https://api.elsevier.com/content/abstract/scopus_id/34247616006
Huang Q.F. (2007) 'Variation of hydrological characteristics of Tianmu Lake and its effect on the Tianmuhu wetland and ecological environment of the Tianmu Lake'. Wetland Science.,variationofhydrologicalcharacteristicsoftianmulakeanditseffectonthetianmuhuwetlandandecologicalenvironmentofthetianmulake,Variation of hydrological characteristics of Tianmu Lake and its effect on the Tianmuhu wetland and ecological environment of the Tianmu Lake,2007-03-01,Wetland Science,,2-s2.0-34247517827,34247517827,3,https://api.elsevier.com/content/abstract/scopus_id/34247517827
Kahlown M.A. (2007) 'Water use efficiency and economic feasibility of growing rice and wheat with sprinkler irrigation in the Indus Basin of Pakistan'. Agricultural Water Management. https://doi.org/10.1016/j.agwat.2006.07.011,10.1016/j.agwat.2006.07.011,Water use efficiency and economic feasibility of growing rice and wheat with sprinkler irrigation in the Indus Basin of Pakistan,2007-02-16,Agricultural Water Management,10.1016/j.agwat.2006.07.011,2-s2.0-33846260691,33846260691,108,https://api.elsevier.com/content/abstract/scopus_id/33846260691
"Webby R.B. (2007) 'The Mekong-applications of value at risk (VaR) and conditional value at risk (CVaR) simulation to the benefits, costs and consequences of water resources development in a large river basin'. Ecological Modelling. https://doi.org/10.1016/j.ecolmodel.2006.07.033",10.1016/j.ecolmodel.2006.07.033,"The Mekong-applications of value at risk (VaR) and conditional value at risk (CVaR) simulation to the benefits, costs and consequences of water resources development in a large river basin",2007-02-10,Ecological Modelling,10.1016/j.ecolmodel.2006.07.033,2-s2.0-33845993614,33845993614,51,https://api.elsevier.com/content/abstract/scopus_id/33845993614
McGregor H.V. (2007) 'Rapid 20th-century increase in coastal upwelling off northwest Africa'. Science. https://doi.org/10.1126/science.1134839,10.1126/science.1134839,Rapid 20th-century increase in coastal upwelling off northwest Africa,2007-02-02,Science,10.1126/science.1134839,2-s2.0-33846849445,33846849445,240,https://api.elsevier.com/content/abstract/scopus_id/33846849445
Linquist B. (2007) 'Montane paddy rice: Development and effects on food security and livelihood activities of highland Lao farmers'. Mountain Research and Development. https://doi.org/10.1659/0276-4741(2007)27[40:mprdae]2.0.co;2,10.1659/0276-4741(2007)27[40:mprdae]2.0.co;2,Montane paddy rice: Development and effects on food security and livelihood activities of highland Lao farmers,2007-02-01,Mountain Research and Development,10.1659/0276-4741(2007)27[40:mprdae]2.0.co;2,2-s2.0-33947231203,33947231203,21,https://api.elsevier.com/content/abstract/scopus_id/33947231203
Zegada-Lizarazu W. (2007) 'Water acquisition from the seasonal wetland and root development of pearl millet intercropped with cowpea in a flooding ecosystem of northern Namibia'. Plant Production Science. https://doi.org/10.1626/pps.10.20,10.1626/pps.10.20,Water acquisition from the seasonal wetland and root development of pearl millet intercropped with cowpea in a flooding ecosystem of northern Namibia,2007-02-01,Plant Production Science,10.1626/pps.10.20,2-s2.0-33846542983,33846542983,16,https://api.elsevier.com/content/abstract/scopus_id/33846542983
Müller B. (2007) 'Relevance of rest periods in non-equilibrium rangeland systems - A modelling analysis'. Agricultural Systems. https://doi.org/10.1016/j.agsy.2006.03.010,10.1016/j.agsy.2006.03.010,Relevance of rest periods in non-equilibrium rangeland systems - A modelling analysis,2007-01-01,Agricultural Systems,10.1016/j.agsy.2006.03.010,2-s2.0-33751171574,33751171574,104,https://api.elsevier.com/content/abstract/scopus_id/33751171574
Fuentes R.U. (2007) 'Implementation of initiatives for addressing climate change and land degradation: A look at the philippine context'. Environmental Science and Engineering Subseries Environmental Science. https://doi.org/10.1007/978-3-540-72438-4_25,10.1007/978-3-540-72438-4_25,Implementation of initiatives for addressing climate change and land degradation: A look at the philippine context,2007-01-01,Environmental Science and Engineering Subseries Environmental Science,10.1007/978-3-540-72438-4_25,2-s2.0-85028862304,85028862304,1,https://api.elsevier.com/content/abstract/scopus_id/85028862304
Fuentes R.U. (2007) 'Implementation of initiatives for addressing climate change and land degradation: A look at the Philippine context'. Environmental Science and Engineering.,implementationofinitiativesforaddressingclimatechangeandlanddegradationalookatthephilippinecontext,Implementation of initiatives for addressing climate change and land degradation: A look at the Philippine context,2007-01-01,Environmental Science and Engineering,,2-s2.0-85108916360,85108916360,0,https://api.elsevier.com/content/abstract/scopus_id/85108916360
Ma D. (2007) 'Farmers' vulnerability to flooding in the Poyang Lake Region'. Dili Xuebao Acta Geographica Sinica.,farmersvulnerabilitytofloodinginthepoyanglakeregion,Farmers' vulnerability to flooding in the Poyang Lake Region,2007-01-01,Dili Xuebao Acta Geographica Sinica,,2-s2.0-34250343685,34250343685,11,https://api.elsevier.com/content/abstract/scopus_id/34250343685
Lobell D. (2007) 'Yield uncertainty at the field scale evaluated with multi-year satellite data'. Agricultural Systems. https://doi.org/10.1016/j.agsy.2006.02.010,10.1016/j.agsy.2006.02.010,Yield uncertainty at the field scale evaluated with multi-year satellite data,2007-01-01,Agricultural Systems,10.1016/j.agsy.2006.02.010,2-s2.0-33751181269,33751181269,46,https://api.elsevier.com/content/abstract/scopus_id/33751181269
