citation_raw,record_key,title,coverDate,publicationName,doi,eid,scopus_id,citedby_count,prism_url
Aduko J. (2025) 'Integrating local perceptions and meteorological data to examine climate change trends among mobile pastoralists in North-western Ghana'. Environmental Systems Research. https://doi.org/10.1186/s40068-025-00442-2,10.1186/s40068-025-00442-2,Integrating local perceptions and meteorological data to examine climate change trends among mobile pastoralists in North-western Ghana,2025-12-01,Environmental Systems Research,10.1186/s40068-025-00442-2,2-s2.0-105025399907,105025399907,0,https://api.elsevier.com/content/abstract/scopus_id/105025399907
"Zeleke E.B. (2025) 'Vulnerability assessment of smallholder farmers to climate change in the Awash Basin, Ethiopia'. Environmental and Sustainability Indicators. https://doi.org/10.1016/j.indic.2025.100927",10.1016/j.indic.2025.100927,"Vulnerability assessment of smallholder farmers to climate change in the Awash Basin, Ethiopia",2025-12-01,Environmental and Sustainability Indicators,10.1016/j.indic.2025.100927,2-s2.0-105016473521,105016473521,1,https://api.elsevier.com/content/abstract/scopus_id/105016473521
Rescio F. (2025) 'Increasing occurrence of the bearded fireworm (Hermodice carunculata) poses a threat for small-scale fisheries in the central Mediterranean Sea'. Journal of Environmental Management. https://doi.org/10.1016/j.jenvman.2025.127773,10.1016/j.jenvman.2025.127773,Increasing occurrence of the bearded fireworm (Hermodice carunculata) poses a threat for small-scale fisheries in the central Mediterranean Sea,2025-12-01,Journal of Environmental Management,10.1016/j.jenvman.2025.127773,2-s2.0-105019747488,105019747488,0,https://api.elsevier.com/content/abstract/scopus_id/105019747488
"Omokpariola D.O. (2025) 'Climate change, crop yield, and food security in Sub-Saharan Africa'. Discover Sustainability. https://doi.org/10.1007/s43621-025-01580-4",10.1007/s43621-025-01580-4,"Climate change, crop yield, and food security in Sub-Saharan Africa",2025-12-01,Discover Sustainability,10.1007/s43621-025-01580-4,2-s2.0-105011363702,105011363702,10,https://api.elsevier.com/content/abstract/scopus_id/105011363702
Islam M.M. (2025) 'Farm diversification in the salt-affected coastal region of the Ganges Delta: Drivers and pathways to smallholder resilience'. Environmental and Sustainability Indicators. https://doi.org/10.1016/j.indic.2025.100997,10.1016/j.indic.2025.100997,Farm diversification in the salt-affected coastal region of the Ganges Delta: Drivers and pathways to smallholder resilience,2025-12-01,Environmental and Sustainability Indicators,10.1016/j.indic.2025.100997,2-s2.0-105022732550,105022732550,2,https://api.elsevier.com/content/abstract/scopus_id/105022732550
Liu Y. (2025) 'Impacts of climate change on agricultural areal systems and the mitigation strategies'. Chinese Science Bulletin. https://doi.org/10.1360/tb-2024-1165,10.1360/tb-2024-1165,Impacts of climate change on agricultural areal systems and the mitigation strategies,2025-12-01,Chinese Science Bulletin,10.1360/tb-2024-1165,2-s2.0-105024753524,105024753524,1,https://api.elsevier.com/content/abstract/scopus_id/105024753524
"Gatdet C. (2025) 'Dynamics of seasonal migration among pastoralists in Itang special district, Gambella region, South–West Ethiopia'. Discover Sustainability. https://doi.org/10.1007/s43621-025-01681-0",10.1007/s43621-025-01681-0,"Dynamics of seasonal migration among pastoralists in Itang special district, Gambella region, South–West Ethiopia",2025-12-01,Discover Sustainability,10.1007/s43621-025-01681-0,2-s2.0-105014947700,105014947700,0,https://api.elsevier.com/content/abstract/scopus_id/105014947700
"Wiwoho B.S. (2025) 'An analysis of rainfall variability and its association with agricultural productivity in the Brantas River Basin, Indonesia: Insights from a 26-year analysis'. Ecohydrology and Hydrobiology. https://doi.org/10.1016/j.ecohyd.2025.100674",10.1016/j.ecohyd.2025.100674,"An analysis of rainfall variability and its association with agricultural productivity in the Brantas River Basin, Indonesia: Insights from a 26-year analysis",2025-12-01,Ecohydrology and Hydrobiology,10.1016/j.ecohyd.2025.100674,2-s2.0-105007532037,105007532037,0,https://api.elsevier.com/content/abstract/scopus_id/105007532037
"Tofu D.A. (2025) 'Analysis of vulnerability, its drivers, and strategies applied towards reducing the pastoral and agro-pastoral livelihood vulnerability to climatic shocks'. Scientific Reports. https://doi.org/10.1038/s41598-024-79165-w",10.1038/s41598-024-79165-w,"Analysis of vulnerability, its drivers, and strategies applied towards reducing the pastoral and agro-pastoral livelihood vulnerability to climatic shocks",2025-12-01,Scientific Reports,10.1038/s41598-024-79165-w,2-s2.0-85216438983,85216438983,10,https://api.elsevier.com/content/abstract/scopus_id/85216438983
Bensadi A. (2025) 'Subnational heterogeneity in climate-smart agriculture green finance and irrigation efficiency across seven African nations'. Scientific Reports. https://doi.org/10.1038/s41598-025-24343-7,10.1038/s41598-025-24343-7,Subnational heterogeneity in climate-smart agriculture green finance and irrigation efficiency across seven African nations,2025-12-01,Scientific Reports,10.1038/s41598-025-24343-7,2-s2.0-105020273956,105020273956,0,https://api.elsevier.com/content/abstract/scopus_id/105020273956
Kilroy J. (2025) '‘I Don't Know Anything Else Besides Gardening’: Exploring Sensitivities to Climate Change in Vanuatu'. Asia Pacific Viewpoint. https://doi.org/10.1111/apv.12450,10.1111/apv.12450,‘I Don't Know Anything Else Besides Gardening’: Exploring Sensitivities to Climate Change in Vanuatu,2025-12-01,Asia Pacific Viewpoint,10.1111/apv.12450,2-s2.0-105005807154,105005807154,1,https://api.elsevier.com/content/abstract/scopus_id/105005807154
"Akuma G.O. (2025) 'Climate change, land use shifts, and rural economies in Ethiopia'. Sustainable Futures. https://doi.org/10.1016/j.sftr.2025.101318",10.1016/j.sftr.2025.101318,"Climate change, land use shifts, and rural economies in Ethiopia",2025-12-01,Sustainable Futures,10.1016/j.sftr.2025.101318,2-s2.0-105016395778,105016395778,0,https://api.elsevier.com/content/abstract/scopus_id/105016395778
Alemayehu Y.A. (2025) 'Extreme weather impacts on the socio-economic conditions of rural communities in Ethiopia: practical implications and recommendations for resilience and sustainability'. Agricultural and Food Economics. https://doi.org/10.1186/s40100-025-00411-4,10.1186/s40100-025-00411-4,Extreme weather impacts on the socio-economic conditions of rural communities in Ethiopia: practical implications and recommendations for resilience and sustainability,2025-12-01,Agricultural and Food Economics,10.1186/s40100-025-00411-4,2-s2.0-105018865226,105018865226,0,https://api.elsevier.com/content/abstract/scopus_id/105018865226
Makate C. (2025) 'Less effort for extra benefit? Evaluating the impact of conservation agriculture on resource saving and returns across regions and farming systems in Zambia'. Ecological Economics. https://doi.org/10.1016/j.ecolecon.2025.108736,10.1016/j.ecolecon.2025.108736,Less effort for extra benefit? Evaluating the impact of conservation agriculture on resource saving and returns across regions and farming systems in Zambia.,2025-12-01,Ecological Economics,10.1016/j.ecolecon.2025.108736,2-s2.0-105010848306,105010848306,2,https://api.elsevier.com/content/abstract/scopus_id/105010848306
Kibria G. (2025) 'Assessment of indigenous knowledge and technology used for climate adaptation and resilience in coastal area of Bangladesh'. Discover Environment. https://doi.org/10.1007/s44274-025-00381-w,10.1007/s44274-025-00381-w,Assessment of indigenous knowledge and technology used for climate adaptation and resilience in coastal area of Bangladesh,2025-12-01,Discover Environment,10.1007/s44274-025-00381-w,2-s2.0-105018575346,105018575346,0,https://api.elsevier.com/content/abstract/scopus_id/105018575346
Hegab A.S. (2025) 'Impact of Water Scarcity on Maize Productivity in Egyptian Conditions for Climate Change Adaptation'. Egyptian Journal of Agronomy. https://doi.org/10.21608/agro.2025.373552.1665,10.21608/agro.2025.373552.1665,Impact of Water Scarcity on Maize Productivity in Egyptian Conditions for Climate Change Adaptation,2025-12-01,Egyptian Journal of Agronomy,10.21608/agro.2025.373552.1665,2-s2.0-105023381842,105023381842,0,https://api.elsevier.com/content/abstract/scopus_id/105023381842
Baylie M.M. (2025) 'Gender differential impacts of climate change on smallholders’ farm income'. Discover Sustainability. https://doi.org/10.1007/s43621-025-01984-2,10.1007/s43621-025-01984-2,Gender differential impacts of climate change on smallholders’ farm income,2025-12-01,Discover Sustainability,10.1007/s43621-025-01984-2,2-s2.0-105018702439,105018702439,0,https://api.elsevier.com/content/abstract/scopus_id/105018702439
Cossa V.S.I. (2025) 'To plow or not to plow: Endogenous strategies for preparing mangrove swamp rice fields'. Agronomy for Sustainable Development. https://doi.org/10.1007/s13593-025-01070-x,10.1007/s13593-025-01070-x,To plow or not to plow: Endogenous strategies for preparing mangrove swamp rice fields,2025-12-01,Agronomy for Sustainable Development,10.1007/s13593-025-01070-x,2-s2.0-105023325339,105023325339,0,https://api.elsevier.com/content/abstract/scopus_id/105023325339
Yiridomoh G.Y. (2025) 'Climate-Smart Agriculture Adoption and Food Security in Sub-Saharan Africa: A Systematic Review'. Climate Resilience and Sustainability. https://doi.org/10.1002/cli2.70017,10.1002/cli2.70017,Climate-Smart Agriculture Adoption and Food Security in Sub-Saharan Africa: A Systematic Review,2025-12-01,Climate Resilience and Sustainability,10.1002/cli2.70017,2-s2.0-105013654231,105013654231,0,https://api.elsevier.com/content/abstract/scopus_id/105013654231
"Cherinet A. (2025) 'Vulnerability of Smallholder Farmers to Climate Change Across Agroecologies in Jemma Sub Basin, Ethiopia'. Journal of Integrated Disaster Risk Management. https://doi.org/10.5595/001c.145763",10.5595/001c.145763,"Vulnerability of Smallholder Farmers to Climate Change Across Agroecologies in Jemma Sub Basin, Ethiopia",2025-12-01,Journal of Integrated Disaster Risk Management,10.5595/001c.145763,2-s2.0-105019957898,105019957898,0,https://api.elsevier.com/content/abstract/scopus_id/105019957898
Su Y. (2025) 'The Impact of Disasters on Adaptive Collective Action Among Farmers: Evidence from China’s Border Regions'. Systems. https://doi.org/10.3390/systems13121065,10.3390/systems13121065,The Impact of Disasters on Adaptive Collective Action Among Farmers: Evidence from China’s Border Regions,2025-12-01,Systems,10.3390/systems13121065,2-s2.0-105025963468,105025963468,0,https://api.elsevier.com/content/abstract/scopus_id/105025963468
Quiroga S. (2025) 'Is coffee transition to cocoa a doubtful adaptation strategy for smallholders in Mesoamerica?'. Humanities and Social Sciences Communications. https://doi.org/10.1057/s41599-024-04261-1,10.1057/s41599-024-04261-1,Is coffee transition to cocoa a doubtful adaptation strategy for smallholders in Mesoamerica?,2025-12-01,Humanities and Social Sciences Communications,10.1057/s41599-024-04261-1,2-s2.0-85218707102,85218707102,1,https://api.elsevier.com/content/abstract/scopus_id/85218707102
"Lam P.T. (2025) 'Economic losses and damages in aquaculture production caused by extreme weather events: an empirical assessment at the household scale in Quang Ngai province, Vietnam'. Journal of Environmental Studies and Sciences. https://doi.org/10.1007/s13412-024-00993-3",10.1007/s13412-024-00993-3,"Economic losses and damages in aquaculture production caused by extreme weather events: an empirical assessment at the household scale in Quang Ngai province, Vietnam",2025-12-01,Journal of Environmental Studies and Sciences,10.1007/s13412-024-00993-3,2-s2.0-85210554381,85210554381,3,https://api.elsevier.com/content/abstract/scopus_id/85210554381
Hülsen S. (2025) 'Mangroves and their services are at risk from tropical cyclones and sea level rise under climate change'. Communications Earth and Environment. https://doi.org/10.1038/s43247-025-02242-z,10.1038/s43247-025-02242-z,Mangroves and their services are at risk from tropical cyclones and sea level rise under climate change,2025-12-01,Communications Earth and Environment,10.1038/s43247-025-02242-z,2-s2.0-105002776874,105002776874,5,https://api.elsevier.com/content/abstract/scopus_id/105002776874
Antwi-Agyei P. (2025) 'Climate-smart agricultural practices by smallholder cocoa farmers in the semi-deciduous forest agro-ecological zone of Ghana'. Discover Sustainability. https://doi.org/10.1007/s43621-025-01534-w,10.1007/s43621-025-01534-w,Climate-smart agricultural practices by smallholder cocoa farmers in the semi-deciduous forest agro-ecological zone of Ghana,2025-12-01,Discover Sustainability,10.1007/s43621-025-01534-w,2-s2.0-105013190015,105013190015,0,https://api.elsevier.com/content/abstract/scopus_id/105013190015
Zhang F. (2025) 'CMIP6-driven 10 km super-resolution daily climate projections with PET estimates in China'. Scientific Data. https://doi.org/10.1038/s41597-025-05071-z,10.1038/s41597-025-05071-z,CMIP6-driven 10 km super-resolution daily climate projections with PET estimates in China,2025-12-01,Scientific Data,10.1038/s41597-025-05071-z,2-s2.0-105004225991,105004225991,1,https://api.elsevier.com/content/abstract/scopus_id/105004225991
Kuzmanović L. (2025) 'Metabolomic profiling provides novel insights into pistil adaptation to heat stress at anthesis in durum wheat lines carrying segmental introgressions from the wild grass Thinopyrum ponticum'. Current Plant Biology. https://doi.org/10.1016/j.cpb.2025.100561,10.1016/j.cpb.2025.100561,Metabolomic profiling provides novel insights into pistil adaptation to heat stress at anthesis in durum wheat lines carrying segmental introgressions from the wild grass Thinopyrum ponticum,2025-12-01,Current Plant Biology,10.1016/j.cpb.2025.100561,2-s2.0-105021125795,105021125795,0,https://api.elsevier.com/content/abstract/scopus_id/105021125795
